scenario;levy;seed;requested_destination;receiving_destination;node_type;reroute_events;requested;fulfilled;unmet;reroute_traveler_distance;mean_reroute_distance_per_traveler;peak_receiving_load
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_14;Sarandi//restaurant_27;restaurant;106.0;807.0;807.0;0.0;833134.8047134016;1032.3851359521705;186.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_14;Sarandi//restaurant_28;restaurant;67.0;435.0;435.0;0.0;350426.105687608;805.5772544542713;103.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_14;Sarandi//restaurant_29;restaurant;96.0;685.0;685.0;0.0;508721.95548706467;742.6597890322112;171.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_15;Sarandi//restaurant_16;restaurant;33.0;329.0;329.0;0.0;83216.47733065259;252.93762106581335;198.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_15;Sarandi//restaurant_29;restaurant;96.0;829.0;829.0;0.0;250106.30750118932;301.69639023062643;198.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_15;Sarandi//restaurant_30;restaurant;176.0;1579.0;1579.0;0.0;311682.3597712813;197.39224811354103;74.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_15;Sarandi//restaurant_38;restaurant;173.0;1504.0;1504.0;0.0;801050.1790268073;532.6131509486751;111.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_16;Sarandi//restaurant_27;restaurant;106.0;456.0;456.0;0.0;276827.6489477432;607.0781775169806;199.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_16;Sarandi//restaurant_28;restaurant;67.0;244.0;244.0;0.0;98911.24542355607;405.37395665391836;109.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_16;Sarandi//restaurant_29;restaurant;96.0;387.0;387.0;0.0;114291.0684747868;295.32575833278247;211.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_17;Sarandi//restaurant_27;restaurant;106.0;531.0;531.0;0.0;247695.7101500585;466.47026393608;214.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_17;Sarandi//restaurant_28;restaurant;163.0;747.0;747.0;0.0;174809.97748931663;234.0160341222445;116.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_18;Sarandi//restaurant_17;restaurant;33.0;160.0;160.0;0.0;16794.037035041216;104.9627314690076;127.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_18;Sarandi//restaurant_27;restaurant;106.0;478.0;478.0;0.0;265587.0226999567;555.6213864015831;227.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_18;Sarandi//restaurant_28;restaurant;163.0;666.0;666.0;0.0;219829.64633651404;330.07454404881986;122.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_19;Sarandi//restaurant_17;restaurant;33.0;128.0;128.0;0.0;29456.532372188452;230.12915915772228;137.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_19;Sarandi//restaurant_18;restaurant;176.0;607.0;607.0;0.0;91466.64484441085;150.6864000731645;23.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_19;Sarandi//restaurant_27;restaurant;106.0;375.0;375.0;0.0;223870.3253004161;596.987534134443;237.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_19;Sarandi//restaurant_28;restaurant;163.0;524.0;524.0;0.0;210810.473499909;402.3100639311241;127.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_2;Sarandi//restaurant_37;restaurant;120.0;977.0;977.0;0.0;118541.14221330738;121.33177299212629;24.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_20;Santa Rosa de Lima//restaurant_38;restaurant;10.0;120.0;120.0;0.0;111562.03622950404;929.683635245867;24.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_20;Sarandi//restaurant_21;restaurant;147.0;1678.0;1678.0;0.0;604570.355581753;360.2922262108182;35.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_20;Sarandi//restaurant_51;restaurant;163.0;1828.0;1828.0;0.0;1437704.0727253887;786.490192956996;35.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_21;Sarandi//restaurant_51;restaurant;163.0;1187.0;1187.0;0.0;534410.7637448563;450.21968302009805;58.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_21;Sarandi//restaurant_52;restaurant;10.0;79.0;79.0;0.0;50165.73762847863;635.0093370693497;11.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_22;Sarandi//restaurant_21;restaurant;10.0;22.0;22.0;0.0;8717.460495344203;396.2482043338274;30.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_22;Sarandi//restaurant_48;restaurant;163.0;319.0;319.0;0.0;169477.9279356933;531.2787709582861;6.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_22;Sarandi//restaurant_50;restaurant;119.0;239.0;239.0;0.0;50955.34355653671;213.20227429513267;6.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_22;Sarandi//restaurant_52;restaurant;10.0;22.0;22.0;0.0;11722.657052932507;532.8480478605685;14.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_23;Sarandi//restaurant_44;restaurant;99.0;163.0;163.0;0.0;37272.845404680396;228.66776321889813;3.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_23;Sarandi//restaurant_45;restaurant;10.0;19.0;19.0;0.0;5643.203839458121;297.0107283925327;3.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_23;Sarandi//restaurant_48;restaurant;96.0;179.0;179.0;0.0;42188.028101043674;235.68730782705964;12.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_24;Sarandi//restaurant_42;restaurant;10.0;127.0;127.0;0.0;65505.06367675175;515.7879029665493;17.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_24;Sarandi//restaurant_48;restaurant;163.0;1952.0;1952.0;0.0;852158.048090482;436.55637709553383;50.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_25;Sarandi//restaurant_42;restaurant;173.0;1269.0;1269.0;0.0;500526.0960611801;394.4256076132231;28.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_26;Sarandi//restaurant_25;restaurant;147.0;698.0;698.0;0.0;114365.40745095978;163.84728861169023;53.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_26;Sarandi//restaurant_27;restaurant;106.0;524.0;524.0;0.0;266448.7825677612;508.49004306824656;252.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_26;Sarandi//restaurant_28;restaurant;67.0;292.0;292.0;0.0;119187.34706457493;408.175846111558;134.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_28;Sarandi//restaurant_27;restaurant;106.0;596.0;596.0;0.0;140387.0196849407;235.5486907465448;281.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_29;Sarandi//restaurant_28;restaurant;67.0;468.0;468.0;0.0;151577.85546889465;323.8843065574672;153.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_29;Sarandi//restaurant_38;restaurant;106.0;866.0;866.0;0.0;289672.11047863914;334.4943539014309;135.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_3;Sarandi//restaurant_11;restaurant;48.0;364.0;364.0;0.0;120834.50077840328;331.9629142263826;24.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_3;Sarandi//restaurant_16;restaurant;176.0;1424.0;1424.0;0.0;673340.6801348925;472.85160121832337;42.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_3;Sarandi//restaurant_28;restaurant;67.0;466.0;466.0;0.0;401256.82416354655;861.066146273705;11.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_3;Sarandi//restaurant_29;restaurant;96.0;724.0;724.0;0.0;538856.8040097823;744.2773536046716;42.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_3;Sarandi//restaurant_38;restaurant;106.0;852.0;852.0;0.0;883840.5278729221;1037.3715115879368;42.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_30;Sarandi//restaurant_29;restaurant;129.0;1073.0;1073.0;0.0;248206.29393167287;231.31993842653577;260.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_30;Sarandi//restaurant_38;restaurant;173.0;1390.0;1390.0;0.0;480419.61206873605;345.6256201933353;160.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_31;Sarandi//restaurant_2;restaurant;53.0;273.0;273.0;0.0;40444.79074202146;148.14941663744125;19.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_31;Sarandi//restaurant_38;restaurant;120.0;725.0;725.0;0.0;121918.23132293475;168.16307768680656;178.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_32;Sarandi//restaurant_2;restaurant;217.0;1270.0;1270.0;0.0;212145.47513548748;167.04368120904525;43.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_32;Sarandi//restaurant_33;restaurant;14.0;79.0;79.0;0.0;17590.980757731588;222.67064250293149;7.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_32;Sarandi//restaurant_37;restaurant;106.0;671.0;671.0;0.0;162292.14931140604;241.8660943538093;43.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_33;Sarandi//restaurant_113;restaurant;74.0;257.0;257.0;0.0;31845.963625935114;123.91425535383313;6.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_33;Sarandi//restaurant_35;restaurant;32.0;170.0;170.0;0.0;9325.43863043121;54.855521355477705;12.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_35;Sarandi//restaurant_113;restaurant;74.0;435.0;435.0;0.0;45867.12155787178;105.44165875372823;16.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_36;Sarandi//restaurant_113;restaurant;173.0;996.0;996.0;0.0;144671.1870756214;145.25219585905762;24.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_4;Sarandi//restaurant_11;restaurant;48.0;586.0;586.0;0.0;238088.8545172764;406.29497357897;63.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_4;Sarandi//restaurant_17;restaurant;33.0;468.0;468.0;0.0;276407.4565058885;590.6142233031806;39.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_4;Sarandi//restaurant_27;restaurant;106.0;1380.0;1380.0;0.0;1457741.6012952093;1056.3344936921806;39.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_4;Sarandi//restaurant_28;restaurant;163.0;1928.0;1928.0;0.0;1589636.6292346893;824.5003263665401;39.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_4;Sarandi//restaurant_8;restaurant;143.0;1838.0;1838.0;0.0;847025.5009473996;460.84086014548404;39.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_44;Sarandi//restaurant_45;restaurant;106.0;763.0;763.0;0.0;60161.19344405506;78.8482220760879;21.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_48;Sarandi//restaurant_46;restaurant;10.0;65.0;65.0;0.0;8937.535491152126;137.50054601772501;22.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_5;Sarandi//restaurant_11;restaurant;48.0;412.0;412.0;0.0;72067.59715315887;174.9213523134924;90.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_5;Sarandi//restaurant_16;restaurant;33.0;328.0;328.0;0.0;139578.24357763695;425.5434255415761;69.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_5;Sarandi//restaurant_27;restaurant;106.0;971.0;971.0;0.0;926288.0532856849;953.9526810357208;66.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_5;Sarandi//restaurant_28;restaurant;67.0;531.0;531.0;0.0;382417.810974654;720.1842014588588;42.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_5;Sarandi//restaurant_29;restaurant;96.0;828.0;828.0;0.0;595602.0968872403;719.326203970097;69.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_5;Sarandi//restaurant_8;restaurant;143.0;1295.0;1295.0;0.0;549296.866537433;424.1674645076703;66.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_50;Sarandi//restaurant_46;restaurant;10.0;56.0;56.0;0.0;21325.564477903237;380.8136513911292;30.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_50;Sarandi//restaurant_48;restaurant;173.0;898.0;898.0;0.0;303106.1098835731;337.5346435229099;85.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_51;Santa Rosa de Lima//restaurant_36;restaurant;10.0;58.0;58.0;0.0;11414.585933163411;196.80320574419673;17.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_59;Sarandi//restaurant_37;restaurant;106.0;454.0;454.0;0.0;97932.66060527352;215.71070617901654;73.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_59;Sarandi//restaurant_60;restaurant;67.0;244.0;244.0;0.0;31822.76187102929;130.42115520913643;6.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_6;Sarandi//restaurant_107;restaurant;33.0;256.0;256.0;0.0;130572.28989960432;510.0480074203294;25.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_6;Sarandi//restaurant_17;restaurant;33.0;298.0;298.0;0.0;204118.7364752698;684.962202937147;64.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_6;Sarandi//restaurant_19;restaurant;15.0;118.0;118.0;0.0;56832.979716192895;481.6354213236686;12.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_6;Sarandi//restaurant_24;restaurant;96.0;748.0;748.0;0.0;561147.2420751314;750.1968476940259;25.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_6;Sarandi//restaurant_27;restaurant;106.0;879.0;879.0;0.0;943012.5996670364;1072.8243454687558;91.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_6;Sarandi//restaurant_28;restaurant;67.0;482.0;482.0;0.0;425853.82588379964;883.5141615846466;53.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_6;Sarandi//restaurant_8;restaurant;143.0;1172.0;1172.0;0.0;656837.194810353;560.4412925003012;91.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_60;Sarandi//restaurant_39;restaurant;106.0;432.0;432.0;0.0;98861.42275678033;228.84588601106557;32.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_7;Sarandi//restaurant_17;restaurant;33.0;188.0;188.0;0.0;78388.3511998445;416.9593148927899;79.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_7;Sarandi//restaurant_19;restaurant;15.0;72.0;72.0;0.0;13547.31795903773;188.15719387552403;19.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_7;Sarandi//restaurant_25;restaurant;96.0;469.0;469.0;0.0;215724.6724147213;459.9673185814953;15.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_7;Sarandi//restaurant_26;restaurant;158.0;820.0;820.0;0.0;248973.07803757495;303.62570492387187;15.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_7;Sarandi//restaurant_27;restaurant;106.0;553.0;553.0;0.0;418323.91822276555;756.4627815963211;106.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_7;Sarandi//restaurant_28;restaurant;67.0;297.0;297.0;0.0;172817.8769297676;581.878373500901;60.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_7;Sarandi//restaurant_8;restaurant;18.0;76.0;76.0;0.0;24816.336728057904;326.5307464218145;42.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_8;Sarandi//restaurant_17;restaurant;33.0;138.0;138.0;0.0;18943.255548858462;137.26996774535118;90.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_8;Sarandi//restaurant_27;restaurant;106.0;400.0;400.0;0.0;238644.33259851456;596.6108314962864;117.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_8;Sarandi//restaurant_28;restaurant;163.0;561.0;561.0;0.0;206747.8577801749;368.5345058470141;65.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_86;Anchieta//restaurant_2;restaurant;15.0;30.0;30.0;0.0;33021.66483226604;1100.7221610755346;8.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_86;Anchieta//restaurant_3;restaurant;33.0;62.0;62.0;0.0;111313.95643176654;1795.3863940607505;27.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_86;Jardim Floresta//restaurant_0;restaurant;106.0;214.0;214.0;0.0;485707.0596811311;2269.659157388463;43.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_86;Sarandi//restaurant_112;restaurant;339.0;668.0;668.0;0.0;1294094.3838302514;1937.267041662053;30.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_9;Sarandi//restaurant_17;restaurant;33.0;110.0;110.0;0.0;41186.16793168732;374.4197084698847;99.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_9;Sarandi//restaurant_27;restaurant;106.0;327.0;327.0;0.0;274912.0471705918;840.7096243748983;126.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_9;Sarandi//restaurant_28;restaurant;163.0;462.0;462.0;0.0;280917.27345738467;608.0460464445556;69.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_9;Sarandi//restaurant_8;restaurant;191.0;577.0;577.0;0.0;143269.35905239885;248.3004489642961;111.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_93;Sarandi//restaurant_107;restaurant;48.0;334.0;334.0;0.0;134453.63955864342;402.55580706180666;47.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_93;Sarandi//restaurant_24;restaurant;272.0;1981.0;1981.0;0.0;1499363.6726525377;756.872121480332;85.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_93;Sarandi//restaurant_46;restaurant;10.0;74.0;74.0;0.0;88740.31786775409;1199.1934846993795;40.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_93;Sarandi//restaurant_48;restaurant;163.0;1140.0;1140.0;0.0;1221442.0639332922;1071.4404069590282;107.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_96;Sarandi//restaurant_107;restaurant;48.0;354.0;354.0;0.0;196070.80305039312;553.8723250011105;71.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_96;Sarandi//restaurant_17;restaurant;33.0;285.0;285.0;0.0;227252.28178036114;797.3764272995128;161.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_96;Sarandi//restaurant_24;restaurant;96.0;713.0;713.0;0.0;594211.1557401988;833.39573035091;109.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_96;Sarandi//restaurant_27;restaurant;106.0;840.0;840.0;0.0;996918.3350245297;1186.8075416958686;305.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_96;Sarandi//restaurant_28;restaurant;67.0;456.0;456.0;0.0;455036.2061994754;997.8864171041128;164.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_96;Sarandi//restaurant_8;restaurant;143.0;1121.0;1121.0;0.0;751852.070766128;670.6976545638965;135.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_97;Sarandi//restaurant_107;restaurant;48.0;334.0;334.0;0.0;157708.7175294242;472.1817890102521;93.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_97;Sarandi//restaurant_24;restaurant;129.0;928.0;928.0;0.0;712041.7499363517;767.2863684658962;131.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_97;Sarandi//restaurant_27;restaurant;10.0;73.0;73.0;0.0;85039.85537483478;1164.929525682668;152.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_97;Sarandi//restaurant_28;restaurant;67.0;428.0;428.0;0.0;422670.288515537;987.5474030736846;174.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_97;Sarandi//restaurant_48;restaurant;96.0;705.0;705.0;0.0;801716.0694491618;1137.1859141122861;129.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_97;Sarandi//restaurant_8;restaurant;143.0;1035.0;1035.0;0.0;703700.4078419119;679.9037756926685;157.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_98;Sarandi//restaurant_107;restaurant;48.0;309.0;309.0;0.0;75349.57750871079;243.84976540035854;113.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_98;Sarandi//restaurant_24;restaurant;147.0;966.0;966.0;0.0;408645.8532422913;423.0288335841525;151.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_98;Sarandi//restaurant_26;restaurant;125.0;868.0;868.0;0.0;317013.86989902006;365.2233524182259;50.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_98;Sarandi//restaurant_28;restaurant;67.0;400.0;400.0;0.0;293706.29225844966;734.2657306461241;184.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_98;Sarandi//restaurant_42;restaurant;10.0;70.0;70.0;0.0;60614.16691228233;865.9166701754618;40.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_98;Sarandi//restaurant_48;restaurant;96.0;654.0;654.0;0.0;538412.5173384283;823.2607298752727;149.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_99;Sarandi//restaurant_107;restaurant;48.0;483.0;483.0;0.0;206412.5028679928;427.3550784016414;145.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_99;Sarandi//restaurant_24;restaurant;129.0;1342.0;1342.0;0.0;1002829.8449334042;747.2651601590195;183.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_99;Sarandi//restaurant_26;restaurant;125.0;1346.0;1346.0;0.0;939967.2092808288;698.3411658847168;82.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_99;Sarandi//restaurant_27;restaurant;10.0;107.0;107.0;0.0;127280.82376481297;1189.5404090169436;167.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_99;Sarandi//restaurant_28;restaurant;67.0;619.0;619.0;0.0;632807.3029497035;1022.3058205972593;199.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_99;Sarandi//restaurant_48;restaurant;96.0;1020.0;1020.0;0.0;1120756.1203587954;1098.7805101556817;181.0
94_levy_on_flood_both_reroute;True;4;Sarandi//restaurant_99;Sarandi//restaurant_8;restaurant;18.0;156.0;156.0;0.0;113923.86565840994;730.2811901180124;82.0
94_levy_on_flood_both_reroute;True;4;Serraria//marketplace_1;Serraria//marketplace_2;marketplace;715.0;1781.0;1781.0;0.0;197599.20785052647;110.94846033157016;4.0
94_levy_on_flood_both_reroute;True;4;Serraria//marketplace_3;Serraria//marketplace_2;marketplace;247.0;1648.0;1648.0;0.0;549283.050080408;333.302821650733;21.0
94_levy_on_flood_both_reroute;True;4;Serraria//marketplace_7;Serraria//marketplace_5;marketplace;715.0;1835.0;1835.0;0.0;1648198.5558708496;898.2008478860216;17.0
94_levy_on_flood_both_reroute;True;4;Serraria//marketplace_8;Serraria//marketplace_5;marketplace;715.0;2233.0;2233.0;0.0;237806.14281848402;106.49625741983162;22.0
94_levy_on_flood_both_reroute;True;4;Serraria//pharmacy_1;Serraria//pharmacy_2;pharmacy;156.0;156.0;156.0;0.0;94023.59160829498;602.7153308224038;1.0
94_levy_on_flood_both_reroute;True;4;Serraria//pharmacy_3;Serraria//pharmacy_2;pharmacy;176.0;417.0;417.0;0.0;132896.43884543277;318.6964960322129;7.0
94_levy_on_flood_both_reroute;True;4;Serraria//pharmacy_4;Serraria//pharmacy_2;pharmacy;174.0;180.0;180.0;0.0;128041.82267986196;711.3434593325665;9.0
94_levy_on_flood_both_reroute;True;4;Serraria//pharmacy_5;Serraria//pharmacy_2;pharmacy;176.0;471.0;471.0;0.0;227731.93591945368;483.50729494576154;13.0
